,DATA_PEDIDO,HORA_PEDIDO,VALOR_PRODUTOS,TAXA_ENTREGA,TOTAL_PEDIDO,FORMA_PAGAMENTO,AVALIACAO,STATUS,ID_ESTABELECIMENTO,TIPO_ESTABELECIMENTO,ID_USUARIO,DDD_USUARIO,DATA_CADASTRO_USUARIO,PRIMEIRO_PEDIDO,BAIRRO_USUARIO,CIDADE_USUARIO,SO_DISPOSITIVO
164,2016-09-02, 23:12,45.0,4.0,49.0,Dinheiro,0.0,Recusado,64,Lanchonete,13536,77,2015-10-30,Não,Centro,Vitória da Conquista,iOS
165,2016-09-03, 19:19,14.0,4.0,18.0,Dinheiro,0.0,Entregue,64,Lanchonete,11008,77,2015-10-16,Não,Felícia,Vitória da Conquista,Android
166,2016-09-03, 19:57,32.0,4.0,36.0,Dinheiro,0.0,Entregue,64,Lanchonete,48760,77,2016-06-18,Não,Boa Vista,Vitória da Conquista,iOS
168,2016-09-03, 23:49,16.0,4.0,20.0,Dinheiro,0.0,Entregue,64,Lanchonete,14480,77,2015-11-05,Não,Candeias,Vitória da Conquista,iOS
169,2016-09-04, 18:48,16.0,4.0,20.0,Dinheiro,4.0,Entregue,64,Lanchonete,3432,77,2015-05-16,Não,Candeias,Vitória da Conquista,iOS
170,2016-09-04, 18:51,14.0,4.0,18.0,Dinheiro,0.0,Entregue,64,Lanchonete,17224,77,2015-11-23,Não,Centro,Vitória da Conquista,iOS
171,2016-09-04, 22:48,10.0,4.0,14.0,Dinheiro,0.0,Entregue,64,Lanchonete,3904,77,2015-05-25,Não,Primavera,Vitória da Conquista,Android
172,2016-09-05, 00:07,28.0,4.0,32.0,Dinheiro,0.0,Entregue,64,Lanchonete,14160,77,2015-11-03,Não,Guarani,Vitória da Conquista,Android
173,2016-09-05, 19:08,42.0,4.0,46.0,Dinheiro,0.0,Entregue,64,Lanchonete,6624,77,2015-08-03,Não,Boa Vista,Vitória da Conquista,iOS
174,2016-09-05, 20:58,39.0,4.0,43.0,Dinheiro,0.0,Entregue,64,Lanchonete,24912,77,2016-01-18,Não,Recreio,Vitória da Conquista,Android
175,2016-09-05, 21:32,14.0,4.0,18.0,Dinheiro,0.0,Entregue,64,Lanchonete,60312,77,2016-09-05,Sim,Urbis I,Vitória da Conquista,iOS
176,2016-09-05, 22:07,22.0,4.0,26.0,Dinheiro,0.0,Entregue,64,Lanchonete,55192,77,2016-08-08,Não,Recreio,Vitória da Conquista,Android
177,2016-09-05, 22:33,17.0,4.0,21.0,Dinheiro,0.0,Entregue,64,Lanchonete,9136,77,2015-09-18,Não,Bem Querer,Vitória da Conquista,Android
178,2016-09-05, 22:44,34.0,4.0,38.0,Dinheiro,0.0,Entregue,64,Lanchonete,59464,77,2016-08-31,Não,Recreio,Vitória da Conquista,Android
180,2016-09-06, 19:49,10.0,4.0,14.0,Dinheiro,5.0,Entregue,64,Lanchonete,47784,77,2016-06-12,Não,Centro,Vitória da Conquista,Android
181,2016-09-06, 20:33,38.0,4.0,42.0,Dinheiro,0.0,Entregue,64,Lanchonete,41928,77,2016-05-03,Não,Boa Vista,Vitória da Conquista,iOS
182,2016-09-06, 21:17,48.0,4.0,52.0,Dinheiro,5.0,Entregue,64,Lanchonete,41304,77,2016-04-29,Não,Boa Vista,Vitória da Conquista,Android
183,2016-09-06, 22:27,18.0,4.0,22.0,Dinheiro,0.0,Entregue,64,Lanchonete,16400,77,2015-11-17,Não,Jurema,Vitória da Conquista,Android
184,2016-09-06, 23:38,13.0,4.0,17.0,Dinheiro,0.0,Entregue,64,Lanchonete,14824,77,2015-11-08,Não,Candeias,Vitória da Conquista,Android
185,2016-09-07, 19:31,12.0,4.0,16.0,Dinheiro,0.0,Entregue,64,Lanchonete,13688,77,2015-11-01,Não,Ibirapuera,Vitória da Conquista,Android
186,2016-09-08, 21:10,46.0,4.0,50.0,Dinheiro,0.0,Entregue,64,Lanchonete,11848,71,2015-10-21,Não,Recreio,Vitória da Conquista,Android
187,2016-09-09, 18:47,18.0,4.0,22.0,Dinheiro,0.0,Entregue,64,Lanchonete,26160,71,2016-01-27,Não,Boa Vista,Vitória da Conquista,Android
188,2016-09-09, 20:12,16.0,4.0,20.0,Dinheiro,0.0,Entregue,64,Lanchonete,48784,77,2016-06-18,Não,Bela Vista,Vitória da Conquista,iOS
189,2016-09-10, 19:43,22.0,4.0,26.0,Dinheiro,0.0,Entregue,64,Lanchonete,3432,77,2015-05-16,Não,Candeias,Vitória da Conquista,iOS
190,2016-09-10, 20:06,27.0,4.0,31.0,Dinheiro,0.0,Entregue,64,Lanchonete,5928,77,2015-07-21,Não,Boa Vista,Vitória da Conquista,Android
191,2016-09-10, 21:03,18.0,4.0,22.0,Dinheiro,0.0,Entregue,64,Lanchonete,61064,77,2016-09-10,Sim,Candeias,Vitória da Conquista,iOS
192,2016-09-11, 18:55,17.0,4.0,21.0,Dinheiro,0.0,Entregue,64,Lanchonete,48600,77,2016-06-16,Não,Alto Maron,Vitória da Conquista,Android
194,2016-09-11, 22:45,18.0,5.0,23.0,Dinheiro,0.0,Entregue,64,Lanchonete,9552,77,2015-09-27,Não,Zabelê,Vitória da Conquista,Android
195,2016-09-11, 23:09,22.0,4.0,26.0,Dinheiro,0.0,Entregue,64,Lanchonete,12448,77,2015-10-24,Não,Mor. dos Pássaros,Vitória da Conquista,Android
196,2016-09-11, 23:45,18.0,4.0,22.0,Dinheiro,0.0,Entregue,64,Lanchonete,39320,77,2016-04-16,Não,Brasil,Vitória da Conquista,PC
197,2016-09-12, 21:16,39.0,4.0,43.0,Dinheiro,0.0,Entregue,64,Lanchonete,61600,77,2016-09-12,Sim,Caminho do Parque,Vitória da Conquista,Android
198,2016-09-12, 22:44,28.0,4.0,32.0,Dinheiro,0.0,Entregue,64,Lanchonete,14160,77,2015-11-03,Não,Guarani,Vitória da Conquista,Android
199,2016-09-13, 00:00,33.0,5.0,38.0,Dinheiro,0.0,Entregue,64,Lanchonete,9552,77,2015-09-27,Não,Zabelê,Vitória da Conquista,Android
200,2016-09-13, 00:12,45.0,4.0,49.0,Dinheiro,0.0,Entregue,64,Lanchonete,61704,77,2016-09-13,Sim,Candeias,Vitória da Conquista,PC
201,2016-09-13, 19:07,25.0,4.0,29.0,Dinheiro,0.0,Recusado,64,Lanchonete,11560,77,2015-10-20,Não,Alto Maron,Vitória da Conquista,iOS
202,2016-09-14, 21:07,21.0,4.0,25.0,Dinheiro,0.0,Entregue,64,Lanchonete,39456,77,2016-04-17,Não,Boa Vista,Vitória da Conquista,Android
203,2016-09-14, 22:39,15.0,4.0,19.0,Dinheiro,5.0,Entregue,64,Lanchonete,43008,73,2016-05-10,Não,Candeias,Vitória da Conquista,iOS
204,2016-09-14, 23:11,20.0,4.0,24.0,Dinheiro,0.0,Entregue,64,Lanchonete,61712,77,2016-09-13,Não,Candeias,Vitória da Conquista,Android
205,2016-09-14, 23:49,23.0,4.0,27.0,Dinheiro,0.0,Entregue,64,Lanchonete,14480,77,2015-11-05,Não,Candeias,Vitória da Conquista,iOS
206,2016-09-15, 20:35,19.0,4.0,23.0,Dinheiro,0.0,Entregue,64,Lanchonete,41304,77,2016-04-29,Não,Boa Vista,Vitória da Conquista,Android
207,2016-09-15, 22:28,12.0,4.0,16.0,Dinheiro,0.0,Entregue,64,Lanchonete,25520,22,2016-01-24,Não,Candeias,Vitória da Conquista,Android
208,2016-09-15, 22:41,16.0,4.0,20.0,Dinheiro,0.0,Entregue,64,Lanchonete,58352,77,2016-08-24,Não,Candeias,Vitória da Conquista,Android
210,2016-09-16, 00:05,14.0,4.0,18.0,Dinheiro,1.0,Recusado,64,Lanchonete,14480,77,2015-11-05,Não,Candeias,Vitória da Conquista,iOS
211,2016-09-16, 21:14,16.0,4.0,20.0,Dinheiro,0.0,Entregue,64,Lanchonete,61984,77,2016-09-13,Não,Candeias,Vitória da Conquista,PC
212,2016-09-16, 23:40,14.0,5.0,19.0,Dinheiro,0.0,Entregue,64,Lanchonete,59520,77,2016-08-31,Não,Urbis VI,Vitória da Conquista,Android
214,2016-09-18, 00:19,20.0,4.0,24.0,Dinheiro,3.0,Recusado,64,Lanchonete,1256,77,2015-03-12,Não,Ibirapuera,Vitória da Conquista,iOS
216,2016-09-18, 20:17,22.0,4.0,26.0,Dinheiro,0.0,Entregue,64,Lanchonete,55592,71,2016-08-09,Não,Candeias,Vitória da Conquista,iOS
217,2016-09-18, 20:39,14.0,4.0,18.0,Dinheiro,0.0,Entregue,64,Lanchonete,27736,77,2016-02-07,Não,Santa Cecília,Vitória da Conquista,iOS
218,2016-09-19, 22:00,12.0,4.0,16.0,Dinheiro,0.0,Entregue,64,Lanchonete,44312,77,2016-05-18,Não,Recreio,Vitória da Conquista,Android
219,2016-09-19, 22:37,13.0,4.0,17.0,Dinheiro,0.0,Recusado,64,Lanchonete,4440,77,2015-06-06,Não,Candeias,Vitória da Conquista,Android
221,2016-09-19, 23:09,15.0,4.0,19.0,Dinheiro,0.0,Entregue,64,Lanchonete,9680,77,2015-09-28,Não,Inocoop I,Vitória da Conquista,iOS
222,2016-09-20, 19:19,36.0,5.0,41.0,Dinheiro,0.0,Entregue,64,Lanchonete,9552,77,2015-09-27,Não,Zabelê,Vitória da Conquista,Android
223,2016-09-20, 20:01,46.0,4.0,50.0,Dinheiro,0.0,Entregue,64,Lanchonete,63144,77,2016-09-20,Sim,Candeias,Vitória da Conquista,Android
224,2016-09-20, 20:03,24.0,4.0,28.0,Dinheiro,5.0,Entregue,64,Lanchonete,56256,77,2016-08-14,Não,Centro,Vitória da Conquista,Android
225,2016-09-20, 21:37,32.0,4.0,36.0,Dinheiro,0.0,Recusado,64,Lanchonete,8488,74,2015-09-06,Não,Candeias,Vitória da Conquista,Android
226,2016-09-20, 21:43,15.0,4.0,19.0,Dinheiro,0.0,Entregue,64,Lanchonete,5336,77,2015-07-05,Não,Cruzeiro,Vitória da Conquista,Android
227,2016-09-21, 00:12,12.0,4.0,16.0,Dinheiro,0.0,Entregue,64,Lanchonete,32792,77,2016-03-09,Não,Candeias,Vitória da Conquista,Android
228,2016-09-22, 22:39,16.0,4.0,20.0,Dinheiro,0.0,Entregue,64,Lanchonete,10528,77,2015-10-08,Não,Mor. dos Pássaros,Vitória da Conquista,iOS
229,2016-09-22, 23:42,20.0,4.0,24.0,Dinheiro,0.0,Entregue,64,Lanchonete,59960,77,2016-09-03,Não,Caminho do Parque,Vitória da Conquista,iOS
230,2016-09-22, 23:51,15.0,4.0,19.0,Dinheiro,0.0,Entregue,64,Lanchonete,10912,77,2015-10-14,Não,Candeias,Vitória da Conquista,Android
231,2016-09-23, 18:03,40.0,4.0,44.0,Dinheiro,0.0,Entregue,64,Lanchonete,41304,77,2016-04-29,Não,Boa Vista,Vitória da Conquista,Android
233,2016-09-24, 21:29,13.0,4.0,17.0,Dinheiro,0.0,Entregue,64,Lanchonete,800,77,2015-03-05,Não,Recreio,Vitória da Conquista,Android
234,2016-09-24, 22:36,18.0,4.0,22.0,Dinheiro,0.0,Entregue,64,Lanchonete,14744,73,2015-11-07,Não,Recreio,Vitória da Conquista,Android
235,2016-09-25, 00:24,20.0,4.0,24.0,Dinheiro,0.0,Entregue,64,Lanchonete,14480,77,2015-11-05,Não,Candeias,Vitória da Conquista,iOS
236,2016-09-25, 20:14,13.0,4.0,17.0,Dinheiro,0.0,Entregue,64,Lanchonete,59960,77,2016-09-03,Não,Caminho do Parque,Vitória da Conquista,iOS
237,2016-09-25, 20:42,15.0,4.0,19.0,Dinheiro,0.0,Entregue,64,Lanchonete,63648,77,2016-09-25,Sim,Recreio,Vitória da Conquista,Android
238,2016-09-25, 21:12,13.0,4.0,17.0,Dinheiro,0.0,Entregue,64,Lanchonete,63664,77,2016-09-25,Sim,Ibirapuera,Vitória da Conquista,Android
240,2016-09-26, 20:47,14.0,4.0,18.0,Dinheiro,5.0,Entregue,64,Lanchonete,63792,77,2016-09-26,Sim,Bela Vista,Vitória da Conquista,Android
241,2016-09-26, 21:05,30.0,4.0,34.0,Dinheiro,5.0,Entregue,64,Lanchonete,41304,77,2016-04-29,Não,Boa Vista,Vitória da Conquista,Android
242,2016-09-26, 21:26,18.0,5.0,23.0,Dinheiro,0.0,Recusado,64,Lanchonete,9552,77,2015-09-27,Não,Zabelê,Vitória da Conquista,Android
243,2016-09-26, 21:47,18.0,5.0,23.0,Dinheiro,0.0,Entregue,64,Lanchonete,9552,77,2015-09-27,Não,Zabelê,Vitória da Conquista,Android
244,2016-09-27, 19:20,36.0,4.0,40.0,Dinheiro,0.0,Entregue,64,Lanchonete,63984,77,2016-09-27,Sim,Candeias,Vitória da Conquista,Android
245,2016-09-27, 20:09,25.0,4.0,29.0,Dinheiro,0.0,Entregue,64,Lanchonete,31400,77,2016-03-02,Não,Candeias,Vitória da Conquista,Android
246,2016-09-27, 21:22,30.0,4.0,34.0,Dinheiro,0.0,Entregue,64,Lanchonete,11848,71,2015-10-21,Não,Boa Vista,Vitória da Conquista,Android
247,2016-09-27, 22:15,17.0,5.0,22.0,Dinheiro,0.0,Recusado,64,Lanchonete,62768,77,2016-09-19,Não,Ayrton Senna,Vitória da Conquista,Android
248,2016-09-27, 22:17,10.0,5.0,15.0,Dinheiro,0.0,Recusado,64,Lanchonete,62768,77,2016-09-19,Não,Ayrton Senna,Vitória da Conquista,Android
249,2016-09-27, 22:34,8.0,4.0,12.0,Dinheiro,0.0,Entregue,64,Lanchonete,30584,77,2016-02-26,Não,Recreio,Vitória da Conquista,iOS
250,2016-09-27, 23:16,26.0,5.0,31.0,Dinheiro,0.0,Entregue,64,Lanchonete,9552,77,2015-09-27,Não,Zabelê,Vitória da Conquista,Android
251,2016-09-27, 23:17,10.0,4.0,14.0,Dinheiro,0.0,Entregue,64,Lanchonete,57200,77,2016-08-19,Não,Recreio,Vitória da Conquista,Android
252,2016-09-28, 20:22,8.0,4.0,12.0,Dinheiro,0.0,Entregue,64,Lanchonete,39320,77,2016-04-16,Não,Brasil,Vitória da Conquista,PC
253,2016-09-29, 18:01,26.0,5.0,31.0,Dinheiro,0.0,Entregue,64,Lanchonete,34064,77,2016-03-15,Não,Zabelê,Vitória da Conquista,Android
254,2016-09-29, 21:19,21.0,4.0,25.0,Dinheiro,0.0,Entregue,64,Lanchonete,16552,71,2015-11-17,Não,Candeias,Vitória da Conquista,iOS
255,2016-09-29, 23:46,11.0,5.0,16.0,Dinheiro,0.0,Entregue,64,Lanchonete,9552,77,2015-09-27,Não,Zabelê,Vitória da Conquista,Android
256,2016-09-30, 00:17,4.0,4.0,8.0,Dinheiro,0.0,Recusado,64,Lanchonete,53352,74,2016-07-25,Não,Alto Maron,Vitória da Conquista,iOS
257,2016-09-30, 19:05,20.0,4.0,24.0,Dinheiro,0.0,Entregue,64,Lanchonete,50424,77,2016-07-02,Não,Boa Vista,Vitória da Conquista,Android
258,2016-10-01, 00:28,19.0,4.0,23.0,Dinheiro,0.0,Recusado,64,Lanchonete,14480,77,2015-11-05,Não,Candeias,Vitória da Conquista,iOS
260,2016-10-02, 00:29,26.0,4.0,30.0,Dinheiro,0.0,Recusado,64,Lanchonete,14480,77,2015-11-05,Não,Candeias,Vitória da Conquista,iOS
261,2016-10-02, 22:24,23.0,4.0,27.0,Dinheiro,0.0,Recusado,64,Lanchonete,9112,77,2015-09-17,Não,Candeias,Vitória da Conquista,iOS
262,2016-10-03, 20:09,14.0,4.0,18.0,Dinheiro,0.0,Entregue,64,Lanchonete,59960,77,2016-09-03,Não,Caminho do Parque,Vitória da Conquista,iOS
263,2016-10-03, 21:06,10.0,4.0,14.0,Dinheiro,0.0,Recusado,64,Lanchonete,53448,77,2016-07-25,Não,Guarani,Vitória da Conquista,Android
264,2016-10-04, 21:36,32.0,4.0,36.0,Dinheiro,0.0,Entregue,64,Lanchonete,24912,77,2016-01-18,Não,Recreio,Vitória da Conquista,Android
265,2016-10-04, 23:27,20.0,5.0,25.0,Dinheiro,0.0,Recusado,64,Lanchonete,59520,77,2016-08-31,Não,Urbis VI,Vitória da Conquista,Android
266,2016-10-05, 20:50,12.0,4.0,16.0,Dinheiro,0.0,Entregue,64,Lanchonete,23928,77,2016-01-11,Não,Urbis I,Vitória da Conquista,iOS
267,2016-10-05, 23:38,20.0,4.0,24.0,Dinheiro,0.0,Recusado,64,Lanchonete,57200,77,2016-08-19,Não,Recreio,Vitória da Conquista,Android
269,2016-10-06, 19:17,40.0,4.0,44.0,Dinheiro,5.0,Entregue,64,Lanchonete,41304,77,2016-04-29,Não,Boa Vista,Vitória da Conquista,Android
270,2016-10-06, 19:46,29.0,4.0,33.0,Dinheiro,0.0,Entregue,64,Lanchonete,63144,77,2016-09-20,Não,Candeias,Vitória da Conquista,Android
271,2016-10-06, 20:11,18.0,4.0,22.0,Dinheiro,0.0,Entregue,64,Lanchonete,20856,77,2015-12-20,Não,Candeias,Vitória da Conquista,Android
272,2016-10-07, 20:31,19.0,4.0,23.0,Dinheiro,0.0,Entregue,64,Lanchonete,52128,77,2016-07-17,Não,Brasil,Vitória da Conquista,Android
273,2016-10-07, 22:41,11.0,4.0,15.0,Dinheiro,0.0,Entregue,64,Lanchonete,45296,77,2016-05-24,Não,Candeias,Vitória da Conquista,iOS
274,2016-10-08, 00:19,15.0,5.0,20.0,Dinheiro,0.0,Entregue,64,Lanchonete,65952,77,2016-10-08,Sim,Urbis VI,Vitória da Conquista,Android
275,2016-10-08, 19:43,28.0,4.0,32.0,Dinheiro,0.0,Entregue,64,Lanchonete,11008,77,2015-10-16,Não,Felícia,Vitória da Conquista,Android
276,2016-10-08, 20:51,33.0,4.0,37.0,Dinheiro,0.0,Entregue,64,Lanchonete,61176,77,2016-09-11,Não,Candeias,Vitória da Conquista,iOS
277,2016-10-08, 20:59,29.0,4.0,33.0,Dinheiro,5.0,Entregue,64,Lanchonete,63352,77,2016-09-22,Não,Ibirapuera,Vitória da Conquista,Android
278,2016-10-08, 21:56,21.0,4.0,25.0,Dinheiro,0.0,Entregue,64,Lanchonete,3432,77,2015-05-16,Não,Candeias,Vitória da Conquista,iOS
280,2016-10-08, 22:09,22.0,4.0,26.0,Dinheiro,0.0,Entregue,64,Lanchonete,57200,77,2016-08-19,Não,Recreio,Vitória da Conquista,Android
281,2016-10-08, 23:11,14.0,4.0,18.0,Dinheiro,0.0,Entregue,64,Lanchonete,29368,77,2016-02-17,Não,Recreio,Vitória da Conquista,PC
282,2016-10-09, 21:27,20.0,4.0,24.0,Dinheiro,0.0,Entregue,64,Lanchonete,57200,77,2016-08-19,Não,Recreio,Vitória da Conquista,Android
283,2016-10-09, 21:42,19.0,4.0,23.0,Dinheiro,0.0,Entregue,64,Lanchonete,47784,77,2016-06-12,Não,Centro,Vitória da Conquista,Android
284,2016-10-10, 19:43,10.0,4.0,14.0,Dinheiro,0.0,Entregue,64,Lanchonete,23264,77,2016-01-05,Não,Recreio,Vitória da Conquista,iOS
285,2016-10-10, 19:48,13.0,4.0,17.0,Dinheiro,0.0,Entregue,64,Lanchonete,18184,77,2015-11-29,Não,Recreio,Vitória da Conquista,Android
287,2016-10-10, 21:51,25.0,4.0,29.0,Dinheiro,0.0,Recusado,64,Lanchonete,9928,77,2015-10-01,Não,Inocoop II,Vitória da Conquista,Android
288,2016-10-10, 23:34,13.0,4.0,17.0,Dinheiro,0.0,Entregue,64,Lanchonete,50720,77,2016-07-05,Não,Ipanema,Vitória da Conquista,Android
289,2016-10-11, 19:10,26.0,4.0,30.0,Dinheiro,0.0,Entregue,64,Lanchonete,61176,77,2016-09-11,Não,Candeias,Vitória da Conquista,iOS
290,2016-10-11, 20:25,44.0,4.0,48.0,Dinheiro,0.0,Entregue,64,Lanchonete,66672,77,2016-10-11,Sim,Guarani,Vitória da Conquista,Android
291,2016-10-11, 21:41,27.0,4.0,31.0,Dinheiro,0.0,Entregue,64,Lanchonete,66760,71,2016-10-11,Sim,Candeias,Vitória da Conquista,iOS
292,2016-10-11, 22:24,24.0,4.0,28.0,Dinheiro,0.0,Recusado,64,Lanchonete,56672,77,2016-08-15,Não,Candeias,Vitória da Conquista,iOS
293,2016-10-11, 22:27,25.0,4.0,29.0,Dinheiro,0.0,Entregue,64,Lanchonete,57224,77,2016-08-19,Não,Candeias,Vitória da Conquista,Android
294,2016-10-12, 19:29,15.0,4.0,19.0,Dinheiro,0.0,Entregue,64,Lanchonete,63376,73,2016-09-22,Não,Candeias,Vitória da Conquista,Android
297,2016-10-13, 23:52,12.0,4.0,16.0,Dinheiro,0.0,Entregue,64,Lanchonete,28432,77,2016-02-11,Não,Candeias,Vitória da Conquista,iOS
298,2016-10-14, 00:02,33.0,5.0,38.0,Dinheiro,0.0,Entregue,64,Lanchonete,9552,77,2015-09-27,Não,Zabelê,Vitória da Conquista,Android
299,2016-10-14, 00:14,15.0,5.0,20.0,Dinheiro,0.0,Entregue,64,Lanchonete,4496,77,2015-06-07,Não,Vila Serrana,Vitória da Conquista,Android
300,2016-10-14, 18:45,16.0,4.0,20.0,Dinheiro,0.0,Entregue,64,Lanchonete,52560,77,2016-07-19,Não,Centro,Vitória da Conquista,Android
301,2016-10-14, 19:53,19.0,4.0,23.0,Dinheiro,0.0,Entregue,64,Lanchonete,52256,77,2016-07-18,Não,Primavera,Vitória da Conquista,Android
302,2016-10-14, 22:15,25.0,4.0,29.0,Dinheiro,0.0,Entregue,64,Lanchonete,61984,77,2016-09-13,Não,Candeias,Vitória da Conquista,PC
303,2016-10-14, 22:18,31.0,4.0,35.0,Dinheiro,0.0,Entregue,64,Lanchonete,24264,77,2016-01-12,Não,Boa Vista,Vitória da Conquista,Android
304,2016-10-16, 19:21,28.0,4.0,32.0,Dinheiro,0.0,Recusado,64,Lanchonete,67328,77,2016-10-16,Sim,Petrópolis,Vitória da Conquista,PC
306,2016-10-18, 19:01,48.0,4.0,52.0,Dinheiro,0.0,Entregue,64,Lanchonete,13536,77,2015-10-30,Não,Centro,Vitória da Conquista,iOS
307,2016-10-18, 19:50,30.0,4.0,34.0,Dinheiro,0.0,Recusado,64,Lanchonete,14160,77,2015-11-03,Não,Guarani,Vitória da Conquista,Android
308,2016-10-18, 20:11,30.0,4.0,34.0,Dinheiro,0.0,Entregue,64,Lanchonete,14160,77,2015-11-03,Não,Guarani,Vitória da Conquista,Android
309,2016-10-18, 22:46,30.0,4.0,34.0,Dinheiro,0.0,Entregue,64,Lanchonete,50424,77,2016-07-02,Não,Boa Vista,Vitória da Conquista,Android
310,2016-10-18, 22:54,23.0,4.0,27.0,Dinheiro,0.0,Recusado,64,Lanchonete,67912,77,2016-10-18,Sim,Ibirapuera,Vitória da Conquista,iOS
311,2016-10-19, 20:04,19.0,4.0,23.0,Dinheiro,0.0,Entregue,64,Lanchonete,45296,77,2016-05-24,Não,Candeias,Vitória da Conquista,iOS
313,2016-10-19, 23:51,15.0,4.0,19.0,Dinheiro,0.0,Entregue,64,Lanchonete,64992,73,2016-10-03,Não,Candeias,Vitória da Conquista,Android
314,2016-10-20, 23:06,18.0,4.0,22.0,Dinheiro,0.0,Entregue,64,Lanchonete,54904,77,2016-08-05,Não,Boa Vista,Vitória da Conquista,iOS
315,2016-10-21, 19:09,24.0,4.0,28.0,Dinheiro,0.0,Entregue,64,Lanchonete,45128,77,2016-05-24,Não,Candeias,Vitória da Conquista,iOS
316,2016-10-21, 20:52,11.0,4.0,15.0,Dinheiro,0.0,Entregue,64,Lanchonete,66472,77,2016-10-10,Não,Alto Maron,Vitória da Conquista,iOS
317,2016-10-21, 21:08,20.0,4.0,24.0,Dinheiro,0.0,Entregue,64,Lanchonete,27504,77,2016-02-06,Não,Patagônia,Vitória da Conquista,Android
318,2016-10-21, 22:34,14.0,4.0,18.0,Dinheiro,0.0,Entregue,64,Lanchonete,2776,77,2015-04-28,Não,Centro,Vitória da Conquista,Android
319,2016-10-22, 19:07,18.0,4.0,22.0,Dinheiro,0.0,Entregue,64,Lanchonete,50720,77,2016-07-05,Não,Ipanema,Vitória da Conquista,Android
320,2016-10-22, 21:51,17.0,4.0,21.0,Dinheiro,0.0,Entregue,64,Lanchonete,63632,77,2016-09-25,Não,São Vicente,Vitória da Conquista,Android
322,2016-10-23, 22:33,18.0,4.0,22.0,Dinheiro,5.0,Entregue,64,Lanchonete,1552,77,2015-03-18,Não,Ibirapuera,Vitória da Conquista,Android
323,2016-10-24, 20:51,26.0,4.0,30.0,Dinheiro,5.0,Entregue,64,Lanchonete,68760,77,2016-10-24,Sim,São Vicente,Vitória da Conquista,Android
324,2016-10-24, 21:10,18.0,4.0,22.0,Dinheiro,0.0,Entregue,64,Lanchonete,53288,77,2016-07-24,Não,Centro,Vitória da Conquista,iOS
326,2016-10-24, 23:27,24.0,4.0,28.0,Dinheiro,0.0,Entregue,64,Lanchonete,20976,77,2015-12-20,Não,Candeias,Vitória da Conquista,Android
327,2016-10-25, 18:16,16.0,4.0,20.0,Dinheiro,0.0,Recusado,64,Lanchonete,28464,77,2016-02-12,Não,Candeias,Vitória da Conquista,iOS
328,2016-10-25, 20:39,34.0,4.0,38.0,Dinheiro,0.0,Entregue,64,Lanchonete,5336,77,2015-07-05,Não,Cruzeiro,Vitória da Conquista,Android
329,2016-10-26, 21:28,8.0,4.0,12.0,Dinheiro,0.0,Entregue,64,Lanchonete,34504,77,2016-03-19,Não,Recreio,Vitória da Conquista,iOS
330,2016-10-26, 22:04,13.0,4.0,17.0,Dinheiro,0.0,Recusado,64,Lanchonete,21536,77,2015-12-23,Não,Primavera,Vitória da Conquista,Android
331,2016-10-27, 19:09,21.0,4.0,25.0,Dinheiro,0.0,Entregue,64,Lanchonete,29344,77,2016-02-17,Não,Jd. Guanabara,Vitória da Conquista,iOS
332,2016-10-27, 19:27,14.0,4.0,18.0,Dinheiro,0.0,Entregue,64,Lanchonete,69248,74,2016-10-27,Sim,Candeias,Vitória da Conquista,iOS
333,2016-10-27, 19:52,11.0,4.0,15.0,Dinheiro,0.0,Entregue,64,Lanchonete,32880,77,2016-03-10,Não,Jurema,Vitória da Conquista,Windows Phone
334,2016-10-27, 20:42,14.0,4.0,18.0,Dinheiro,0.0,Entregue,64,Lanchonete,35232,77,2016-03-22,Não,Recreio,Vitória da Conquista,Android
335,2016-10-27, 21:04,15.0,4.0,19.0,Dinheiro,0.0,Entregue,64,Lanchonete,9552,77,2015-09-27,Não,Boa Vista,Vitória da Conquista,iOS
336,2016-10-27, 21:17,31.0,4.0,35.0,Dinheiro,0.0,Entregue,64,Lanchonete,69288,77,2016-10-27,Sim,Centro,Vitória da Conquista,Android
337,2016-10-27, 22:40,22.0,4.0,26.0,Dinheiro,0.0,Entregue,64,Lanchonete,48840,77,2016-06-18,Não,Boa Vista,Vitória da Conquista,iOS
338,2016-10-28, 00:27,29.0,4.0,33.0,Dinheiro,0.0,Recusado,64,Lanchonete,65720,77,2016-10-05,Não,Candeias,Vitória da Conquista,Android
339,2016-10-28, 23:44,16.0,4.0,20.0,Dinheiro,0.0,Entregue,64,Lanchonete,61984,77,2016-09-13,Não,Candeias,Vitória da Conquista,PC
340,2016-10-29, 18:56,20.0,4.0,24.0,Dinheiro,0.0,Entregue,64,Lanchonete,63664,77,2016-09-25,Não,Ibirapuera,Vitória da Conquista,Android
341,2016-10-29, 22:30,21.0,4.0,25.0,Dinheiro,0.0,Recusado,64,Lanchonete,63352,77,2016-09-22,Não,Candeias,Vitória da Conquista,Android
342,2016-10-29, 23:45,17.0,4.0,21.0,Dinheiro,0.0,Entregue,64,Lanchonete,65720,77,2016-10-05,Não,Candeias,Vitória da Conquista,Android
343,2016-10-30, 19:05,29.0,4.0,33.0,Dinheiro,0.0,Recusado,64,Lanchonete,11560,77,2015-10-20,Não,Alto Maron,Vitória da Conquista,iOS
